repyr,reg_status,appr_trade_code,appr_trade_name,comp_vol,gender,total_reg,mean_age,sd_age,total_NA,total_cont,total_comp,total_disc,mean_reg_dur,mean_date_reg
2011,Already registered (beginning of report period),455A,Exterior Insulated Finishing Systems Mechanic,Voluntary,Female,2,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),455A,Exterior Insulated Finishing Systems Mechanic,Voluntary,Male,102,36.9128659683051,9.42336308597707,0,99,1,2,5.17096427612141,20061030
2011,Already registered (beginning of report period),456A,Welder,Voluntary,Female,73,26.2218052167386,8.13628388235471,0,69,1,3,3.34374179020454,20080827
2011,Already registered (beginning of report period),456A,Welder,Voluntary,Male,1427,26.3637115895979,8.19792439465857,0,1300,58,69,3.87281489090054,20080216
2011,Already registered (beginning of report period),600H,Horse Groom,Voluntary,Female,139,30.9657829900463,10.7332568769706,0,119,1,19,5.24320488814428,20061004
2011,Already registered (beginning of report period),600H,Horse Groom,Voluntary,Male,25,38.7186849315068,14.6190328356,0,20,1,4,4.85128767123288,20070224
2011,Already registered (beginning of report period),600P,Blacksmith,Voluntary,Male,4,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),602C,Tool and Cutter Grinder,Voluntary,Male,2,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),605B,Water Well Driller,Voluntary,Male,22,29.9407222914072,7.36070917295817,0,21,0,1,4.80099626400996,20070314
2011,Already registered (beginning of report period),606G,Gemsetter/Goldsmith,Voluntary,Female,1,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),606G,Gemsetter/Goldsmith,Voluntary,Male,2,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),606W,"Hardware, Lumber and Building Materials Retailer",Voluntary,Female,21,40.9107632093933,10.8415771344309,0,20,0,1,4.92837573385519,20070127
2011,Already registered (beginning of report period),606W,"Hardware, Lumber and Building Materials Retailer",Voluntary,Male,48,33.4777397260274,10.6367985602976,0,45,0,3,4.53692922374429,20070619
2011,Already registered (beginning of report period),609C,Packaging Machine Mechanic,Voluntary,Female,5,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),609C,Packaging Machine Mechanic,Voluntary,Male,30,44.2319634703196,7.71362936309922,0,30,0,0,8.43287671232877,20030728
2011,Already registered (beginning of report period),610C,Aircraft Maintenance Engineer,Voluntary,Female,13,25.1922023182297,5.09261431075565,0,13,0,0,3.37239199157007,20080817
2011,Already registered (beginning of report period),610C,Aircraft Maintenance Engineer,Voluntary,Male,182,28.1189221737167,7.67593614108322,0,169,2,11,3.57830799337649,20080602
2011,Already registered (beginning of report period),611B,Saw Filer/Fitter,Voluntary,Male,12,39.5646118721461,5.43142343930758,0,9,0,3,7.12945205479452,20041114
2011,Already registered (beginning of report period),614A,Draftperson - Mechanical,Voluntary,Female,1,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),614A,Draftperson - Mechanical,Voluntary,Male,5,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),614B,Draftperson - Plastic Mould Design,Voluntary,Female,4,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),614B,Draftperson - Plastic Mould Design,Voluntary,Male,17,35.6544721998388,5.66212895799625,0,17,0,0,10.6823529411765,20010427
2011,Already registered (beginning of report period),614C,Draftperson - Tooling and Die Design,Voluntary,Female,1,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),614C,Draftperson - Tooling and Die Design,Voluntary,Male,7,36.3248532289628,4.6283036161511,0,7,0,0,11.1514677103718,20001107
2011,Already registered (beginning of report period),616F,Fitter Welder,Voluntary,Male,1,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),617A,Electrical Control (Machine) Builder,Voluntary,Female,1,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),617A,Electrical Control (Machine) Builder,Voluntary,Male,9,32.5534246575342,4.11458782738974,0,8,0,1,11.8538812785388,20000225
2011,Already registered (beginning of report period),620A,Child and Youth Worker,Voluntary,Female,920,35.3295801072067,12.3727564661508,0,829,54,37,5.17442525312686,20061029
2011,Already registered (beginning of report period),620A,Child and Youth Worker,Voluntary,Male,299,35.5921015256334,11.0038104722164,0,276,13,10,5.38221468823017,20060814
2011,Already registered (beginning of report period),620B,Aboriginal Child Development Practitioner,Voluntary,Female,2,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),620C,Child Development Practitioner,Voluntary,Female,5149,33.0135001609569,11.1579992878265,0,4576,281,292,4.20412209313153,20071018
2011,Already registered (beginning of report period),620C,Child Development Practitioner,Voluntary,Male,351,33.6066814970925,11.3386642394635,0,318,15,18,4.47917105725325,20070710
2011,Already registered (beginning of report period),620D,Developmental Services Worker,Voluntary,Female,879,40.3826047656895,10.312846337857,0,803,76,0,2.40853709850858,20090803
2011,Already registered (beginning of report period),620D,Developmental Services Worker,Voluntary,Male,247,39.2141201264489,10.6118160926617,0,238,8,1,2.33107426099495,20090901
2011,Already registered (beginning of report period),620E,Educational Assistant,Voluntary,Female,683,35.2250666880603,12.1492825885936,0,567,77,39,4.89165045428107,20070209
2011,Already registered (beginning of report period),620E,Educational Assistant,Voluntary,Male,93,32.4591839740757,10.8774878552661,0,83,4,6,4.63004860804242,20070516
2011,Already registered (beginning of report period),620G,Child Development Practitioner - Inclusion Practices,Voluntary,Female,94,43.4947537161177,9.58557041253514,0,78,15,1,5.13920139900904,20061111
2011,Already registered (beginning of report period),620G,Child Development Practitioner - Inclusion Practices,Voluntary,Male,3,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),630A,Micro-Electronics Manufacturer,Voluntary,Female,276,43.5188802858845,9.31304599498357,0,165,111,0,4.17387333730395,20071029
2011,Already registered (beginning of report period),630A,Micro-Electronics Manufacturer,Voluntary,Male,252,41.6787018917156,8.90527447509205,0,135,117,0,5.06764514024788,20061207
2011,Already registered (beginning of report period),630B,Surface Mount Assembler,Voluntary,Female,3,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),630B,Surface Mount Assembler,Voluntary,Male,1,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),630T,Tool/Tooling Maker,Voluntary,Female,2,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),630T,Tool/Tooling Maker,Voluntary,Male,82,28.5034079518877,5.80522410502339,0,72,3,7,5.56695623120615,20060608
2011,Already registered (beginning of report period),631A,Network Cabling Specialist,Voluntary,Female,4,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),631A,Network Cabling Specialist,Voluntary,Male,385,38.4680590642234,9.71634229956507,0,377,1,7,9.61512186443693,20020522
2011,Already registered (beginning of report period),634A,Information Technology Contact Centre Technical Support Agent,Voluntary,Female,1290,33.4249421259424,10.5138807949568,0,988,49,253,3.41360518211745,20080802
2011,Already registered (beginning of report period),634A,Information Technology Contact Centre Technical Support Agent,Voluntary,Male,3539,33.5467553329437,9.65611645139907,0,2920,84,535,3.98640123554754,20080105
2011,Already registered (beginning of report period),634B,Information Technology Hardware Technician,Voluntary,Female,18,28.7835616438356,10.4248626357813,0,16,0,2,5.61598173515982,20060521
2011,Already registered (beginning of report period),634B,Information Technology Hardware Technician,Voluntary,Male,304,30.8323990627253,11.1744874029368,0,283,0,21,6.21269826964672,20051015
2011,Already registered (beginning of report period),634C,Information Technology Network Technician,Voluntary,Female,4,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),634C,Information Technology Network Technician,Voluntary,Male,48,28.3059360730594,9.51300320386715,0,42,0,6,5.76883561643836,20060326
2011,Already registered (beginning of report period),634D,Information Technology Contact Centre Sales Agent,Voluntary,Female,1920,33.7240553652968,11.9520754312892,0,1533,38,349,3.34274686073059,20080827
2011,Already registered (beginning of report period),634D,Information Technology Contact Centre Sales Agent,Voluntary,Male,1362,31.9456701466417,10.4572968343331,0,1164,25,173,3.60590388831895,20080523
2011,Already registered (beginning of report period),634E,Information Technology Contact Centre Customer Service Agent,Voluntary,Female,5177,36.0473485199288,12.1034016498401,0,4217,235,725,2.3528361747561,20090824
2011,Already registered (beginning of report period),634E,Information Technology Contact Centre Customer Service Agent,Voluntary,Male,3332,33.0793566741765,10.6641327254403,0,2686,84,562,2.30509628508938,20090910
2011,Already registered (beginning of report period),636A,Heavy Equipment Operator: Tractor Loader Backhoe,Voluntary,Female,6,39.2876712328767,8.58750400263713,0,6,0,0,4.92465753424658,20070128
2011,Already registered (beginning of report period),636A,Heavy Equipment Operator: Tractor Loader Backhoe,Voluntary,Male,275,28.2097733499377,8.28109412929768,0,263,8,4,4.18166874221669,20071026
2011,Already registered (beginning of report period),636B,Heavy Equipment Operator: Excavator,Voluntary,Female,3,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),636B,Heavy Equipment Operator: Excavator,Voluntary,Male,222,28.7773293841787,9.14557943082526,0,211,4,7,4.1222386770332,20071117
2011,Already registered (beginning of report period),636C,Heavy Equipment Operator: Dozer,Voluntary,Female,5,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),636C,Heavy Equipment Operator: Dozer,Voluntary,Male,197,28.2802725818789,8.73768029032963,0,184,9,4,3.84918990334469,20080225
2011,Already registered (beginning of report period),636E,Elevating Devices Mechanic,Voluntary,Female,9,32.1543378995434,5.57471370693086,0,9,0,0,3.10015220700152,20081124
2011,Already registered (beginning of report period),636E,Elevating Devices Mechanic,Voluntary,Male,656,32.1566029067825,8.05305618985355,0,562,92,2,3.28136485131975,20080919
2011,Already registered (beginning of report period),637C,Concrete Pump Operator,Voluntary,Male,15,27.1713242009132,4.60668057305007,0,13,2,0,1.88986301369863,20100209
2011,Already registered (beginning of report period),638A,Tractor Trailer Commercial Driver,Voluntary,Female,21,47.413698630137,9.27196267246515,0,15,6,0,2.47710371819961,20090709
2011,Already registered (beginning of report period),638A,Tractor Trailer Commercial Driver,Voluntary,Male,574,47.2977184859911,11.3057244054525,0,367,193,14,2.20890649610997,20091015
2011,Already registered (beginning of report period),640D,Agriculture - Dairy Herdsperson,Voluntary,Female,6,27.4803652968037,10.3665991739083,0,3,3,0,3.60730593607306,20080523
2011,Already registered (beginning of report period),640D,Agriculture - Dairy Herdsperson,Voluntary,Male,63,22.9068928027832,2.73118414288248,0,54,7,2,4.22087410306588,20071012
2011,Already registered (beginning of report period),640F,Agriculture - Fruit Grower,Voluntary,Male,4,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),640S,Agriculture - Swine Herdsperson,Voluntary,Female,5,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),640S,Agriculture - Swine Herdsperson,Voluntary,Male,12,28.227397260274,5.6489618717144,0,12,0,0,7.68310502283105,20040426
2011,Already registered (beginning of report period),670C,CNC Programmer,Voluntary,Female,1,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),670C,CNC Programmer,Voluntary,Male,39,33.3627678257815,7.25111129506108,0,36,3,0,3.49132420091324,20080704
2011,Already registered (beginning of report period),670D,Die Designer,Voluntary,Male,2,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),690H,Recreation Vehicle Technician,Voluntary,Female,2,x,x,x,x,x,x,x,x
2011,Already registered (beginning of report period),690H,Recreation Vehicle Technician,Voluntary,Male,64,38.2845462328767,12.2842639063878,0,57,1,6,5.22037671232877,20061012
2011,Already registered (beginning of report period),800A,Water Meter Installer,Compulsary,Female,26,33.413593256059,10.3015891693581,0,23,3,0,4.93961643835616,20070123
2011,Already registered (beginning of report period),800A,Water Meter Installer,Compulsary,Male,1745,32.7938674098206,10.9881169580088,0,1530,181,34,4.16113833915248,20071103
2011,New registration (during report period),200G,Precision Metal Fabricator,Voluntary,Male,1,x,x,x,x,x,x,x,x
2011,New registration (during report period),237S,Pool and Hot Tub/Spa Service Technician,Voluntary,Female,1,x,x,x,x,x,x,x,x
2011,New registration (during report period),237S,Pool and Hot Tub/Spa Service Technician,Voluntary,Male,13,31.6035827186512,8.33569184498675,0,13,0,0,0.447839831401475,20110720
2011,New registration (during report period),237T,Pool/Hot Tub and Spa Installer,Voluntary,Male,7,28.9538160469667,2.27781071734036,0,7,0,0,0.457925636007828,20110716
2011,New registration (during report period),240P,Parts Technician,Voluntary,Female,11,34.2107098381071,8.56621567398545,0,11,0,0,0.533001245330012,20110619
2011,New registration (during report period),240P,Parts Technician,Voluntary,Male,63,33.2164818438791,11.5674249409251,0,63,0,0,0.487192868014786,20110706
2011,New registration (during report period),241A,"Terrazzo, Tile and Marble Setter",Voluntary,Female,1,x,x,x,x,x,x,x,x
2011,New registration (during report period),241A,"Terrazzo, Tile and Marble Setter",Voluntary,Male,24,29.1745433789954,8.1935825196888,0,24,0,0,0.512214611872146,20110627
2011,New registration (during report period),244G,Cement (Concrete ) Finisher,Voluntary,Female,2,x,x,x,x,x,x,x,x
